Data =>
	instName=TWA13B
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=13
	edges=10
	requiredN=4
	requiredA=10
	requiredE=8
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		3		4		4		7		10		14		9		10		7		11		7		7		
-1		3		0		6		7		10		13		12		11		7		4		14		9		9		
-1		9		6		0		2		5		8		12		7		13		10		9		3		3		
-1		14		11		17		0		3		6		10		5		15		15		7		6		20		
-1		17		14		20		3		0		3		7		8		12		18		4		3		23		
-1		14		11		17		6		3		0		5		5		10		15		2		6		20		
-1		18		15		21		10		7		4		0		9		5		19		3		10		24		
-1		9		6		12		11		8		5		10		0		13		10		7		11		15		
-1		13		10		16		15		12		9		5		4		0		14		8		15		19		
-1		16		13		19		18		15		12		8		7		3		0		11		18		22		
-1		16		13		19		7		4		2		3		7		8		17		0		7		22		
-1		20		17		23		6		3		6		10		11		15		21		7		0		26		
-1		8		5		11		11		8		11		15		16		12		9		12		5		0		
