Data =>
	instName=TWC40D
	optimalValue=-1
	vehicles=-1
	capacity=75
	depotNode=1
	nodes=40
	arcs=41
	edges=28
	requiredN=16
	requiredA=28
	requiredE=19
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		19		33		40		26		20		28		42		24		38		3		3		4		5		21		8		37		51		48		45		35		32		7		21		17		12		17		25		15		18		28		10		18		9		13		16		21		21		34		46		
-1		25		0		14		62		48		25		9		64		17		60		28		25		21		26		26		30		18		73		70		67		57		54		32		43		39		34		32		30		20		23		25		15		11		10		6		9		14		7		15		68		
-1		39		26		0		76		62		39		12		78		31		74		42		39		35		40		40		44		6		87		84		81		71		68		46		57		53		48		46		44		34		37		39		29		25		16		20		23		28		28		9		82		
-1		23		30		16		0		14		35		16		11		35		10		16		15		19		24		36		21		15		11		8		5		5		20		20		19		23		25		30		40		30		33		43		25		29		20		24		27		32		32		18		10		
-1		28		35		30		14		0		40		21		16		40		12		14		20		24		29		41		19		25		25		22		19		9		6		10		5		9		15		20		45		35		38		48		30		34		25		29		32		37		37		27		20		
-1		28		33		47		40		26		0		42		42		16		38		21		30		26		23		21		25		51		51		48		45		35		32		17		21		17		12		7		25		15		12		8		20		22		31		27		30		35		35		48		46		
-1		27		14		28		64		50		27		0		66		19		62		30		27		23		28		28		32		9		75		72		69		59		56		34		45		41		36		34		32		22		25		27		17		13		4		8		11		16		16		6		70		
-1		12		19		22		42		28		24		5		0		24		40		5		4		8		13		25		10		9		17		14		9		37		34		9		23		19		14		19		29		19		22		32		14		18		9		13		16		21		21		11		4		
-1		20		17		31		56		42		16		26		58		0		54		23		20		16		21		21		25		35		67		64		61		51		48		27		37		33		28		23		25		15		12		8		10		6		15		11		14		19		19		32		62		
-1		16		23		26		46		32		28		9		4		28		0		9		8		12		17		29		14		13		21		18		13		41		38		13		27		23		18		23		33		23		26		36		18		22		13		17		20		25		25		15		8		
-1		51		58		53		37		23		63		44		39		63		35		0		43		47		52		64		5		48		48		45		42		32		29		4		18		14		9		14		68		58		61		71		53		57		48		52		55		60		60		50		43		
-1		8		19		33		48		34		20		28		50		24		46		11		0		4		9		21		16		37		59		56		53		43		40		15		29		25		20		25		25		15		18		28		10		18		9		13		16		21		21		34		54		
-1		4		15		29		44		30		16		24		46		20		42		7		4		0		5		17		12		33		55		52		49		39		36		11		25		21		16		21		21		11		14		24		6		14		5		9		12		17		17		30		50		
-1		5		24		38		45		31		25		33		47		29		43		8		8		9		0		26		13		42		56		53		50		40		37		12		26		22		17		22		30		20		23		33		15		23		14		18		21		26		26		39		51		
-1		7		26		40		36		22		7		35		38		23		34		9		10		11		2		0		4		44		47		44		41		31		28		13		17		13		8		8		4		22		19		15		17		25		16		20		23		28		28		41		42		
-1		46		53		48		32		18		58		39		34		58		30		5		38		42		47		59		0		43		43		40		37		27		24		9		13		9		4		9		63		53		56		66		48		52		43		47		50		55		55		45		38		
-1		33		20		34		70		56		33		6		72		25		68		36		33		29		34		34		38		0		81		78		75		65		62		40		51		47		42		40		38		28		31		33		23		19		10		14		17		22		22		3		76		
-1		22		29		5		52		38		34		15		10		34		50		15		14		18		23		35		20		11		0		3		4		47		44		19		33		29		24		29		39		29		32		42		24		28		19		23		26		31		31		14		9		
-1		23		30		8		53		39		35		16		11		35		51		16		15		19		24		36		21		14		3		0		5		48		45		20		34		30		25		30		40		30		33		43		25		29		20		24		27		32		32		17		10		
-1		18		25		13		48		34		30		11		6		30		46		11		10		14		19		31		16		10		8		5		0		43		40		15		29		25		20		25		35		25		28		38		20		24		15		19		22		27		27		13		5		
-1		21		28		21		5		9		33		14		9		33		5		14		13		17		22		34		19		18		16		13		10		0		15		18		14		18		23		28		38		28		31		41		23		27		18		22		25		30		30		20		13		
-1		22		29		32		24		10		34		15		10		34		6		8		14		18		23		35		13		19		27		24		19		19		0		4		5		9		9		14		39		29		32		42		24		28		19		23		26		31		31		21		14		
-1		47		54		49		33		19		59		40		35		59		31		4		39		43		48		60		9		44		44		41		38		28		25		0		14		10		5		10		64		54		57		67		49		53		44		48		51		56		56		46		39		
-1		33		40		35		19		5		45		26		21		45		17		19		25		29		34		46		24		30		30		27		24		14		11		15		0		4		20		25		50		40		43		53		35		39		30		34		37		42		42		32		25		
-1		37		44		39		23		9		49		30		25		49		21		23		29		33		38		50		28		34		34		31		28		18		15		19		4		0		24		29		54		44		47		57		39		43		34		38		41		46		46		36		29		
-1		42		49		44		28		14		54		35		30		54		26		9		34		38		43		55		14		39		39		36		33		23		20		5		9		5		0		5		59		49		52		62		44		48		39		43		46		51		51		41		34		
-1		47		54		49		33		19		59		40		35		59		31		14		39		43		48		60		19		44		44		41		38		28		25		10		14		10		5		0		64		54		57		67		49		53		44		48		51		56		56		46		39		
-1		11		30		44		37		23		11		39		39		27		35		10		14		15		6		4		5		48		48		45		42		32		29		14		18		14		9		4		0		26		23		19		21		29		20		24		27		32		32		45		43		
-1		13		26		40		42		28		5		35		44		21		40		15		15		11		8		6		10		44		53		50		47		37		34		19		23		19		14		12		10		0		3		13		5		25		16		20		23		28		28		41		48		
-1		16		29		43		45		31		8		38		47		24		43		18		18		14		11		9		13		47		56		53		50		40		37		22		26		22		17		15		13		3		0		16		8		28		19		23		26		31		31		44		51		
-1		20		25		39		48		34		8		34		50		8		46		22		22		18		15		13		17		43		59		56		53		43		40		25		29		25		20		15		17		7		4		0		12		14		23		19		22		27		27		40		54		
