Data =>
	instName=TWB13B
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=12
	edges=11
	requiredN=5
	requiredA=8
	requiredE=9
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		3		4		4		7		10		14		15		19		22		11		7		7		
-1		12		0		6		8		11		14		18		19		23		26		15		9		9		
-1		6		8		0		2		5		8		12		13		17		20		9		3		3		
-1		4		7		2		0		3		6		10		11		15		18		7		5		5		
-1		7		10		5		3		0		3		7		8		12		15		4		3		8		
-1		13		11		11		9		6		0		5		5		9		12		2		9		14		
-1		14		12		12		10		7		4		0		9		5		8		3		10		15		
-1		9		6		7		5		8		11		9		0		4		7		12		10		10		
-1		19		7		13		15		12		9		5		14		0		3		8		15		16		
-1		16		4		10		12		15		12		8		17		3		0		11		13		13		
-1		11		13		9		7		4		2		3		7		8		11		0		7		12		
-1		10		10		8		6		3		6		10		11		15		18		7		0		5		
-1		9		5		3		5		8		11		15		16		20		23		12		5		0		
