Data =>
	instName=TWB40C
	optimalValue=-1
	vehicles=-1
	capacity=75
	depotNode=1
	nodes=40
	arcs=34
	edges=35
	requiredN=16
	requiredA=24
	requiredE=23
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		64		44		36		34		44		68		14		40		22		6		6		8		10		14		16		56		34		36		26		32		22		14		32		34		24		30		22		26		64		56		20		28		60		52		46		36		50		80		36		
-1		42		0		58		50		60		66		18		28		34		36		38		36		30		52		56		48		30		48		50		40		46		48		46		58		66		56		66		58		52		58		50		42		22		20		12		24		28		14		30		40		
-1		44		28		0		28		56		82		24		30		62		38		40		38		42		54		58		50		12		10		16		18		38		50		48		60		68		58		68		60		64		86		78		54		50		32		40		52		56		42		36		22		
-1		42		60		32		0		28		74		56		28		76		20		38		36		44		52		56		48		44		22		16		26		10		32		40		38		60		50		60		58		66		100		92		56		64		64		72		82		72		74		68		36		
-1		46		90		62		54		0		54		86		32		80		24		42		40		48		56		56		52		74		52		54		44		18		12		20		10		40		30		40		48		64		104		96		60		68		94		92		86		76		90		98		54		
-1		28		64		72		64		62		0		68		42		40		50		34		34		28		18		14		32		80		62		64		54		60		50		42		58		50		40		30		22		10		64		56		20		28		60		52		46		36		50		80		64		
-1		24		68		40		32		42		62		0		10		50		18		20		18		18		34		38		30		12		30		32		22		28		30		28		40		48		38		48		40		40		74		66		30		38		8		62		56		46		60		12		22		
-1		14		58		30		22		32		52		54		0		48		8		10		8		16		24		28		20		42		20		22		12		18		20		18		30		38		28		38		30		38		72		64		28		36		62		60		54		44		58		66		22		
-1		56		48		92		84		90		32		52		62		0		70		62		60		52		46		42		60		64		82		84		74		80		78		70		86		78		68		58		50		30		24		16		40		12		44		36		30		20		34		64		74		
-1		22		66		38		30		24		54		62		8		56		0		18		16		24		32		36		28		50		28		30		20		10		12		20		22		40		30		40		38		46		80		72		36		44		70		68		62		52		66		74		30		
-1		32		84		66		58		28		42		88		36		60		28		0		38		32		22		18		10		78		56		58		48		38		16		8		26		28		18		28		20		30		84		76		40		48		80		72		66		56		70		100		58		
-1		6		64		38		30		40		50		62		8		40		16		12		0		8		16		20		22		50		28		30		20		26		28		20		38		40		30		36		28		30		64		56		20		28		60		52		46		36		50		74		30		
-1		14		56		46		38		48		58		60		16		32		24		20		8		0		24		28		30		58		36		38		28		34		36		28		46		48		38		44		36		22		56		48		12		20		52		44		38		28		42		72		38		
-1		10		66		54		46		44		34		70		24		42		32		16		16		10		0		4		22		66		44		46		36		42		32		24		42		40		30		20		12		16		66		58		22		30		62		54		48		38		52		82		46		
-1		14		66		58		50		48		30		70		28		42		36		20		20		14		4		0		18		70		48		50		40		46		36		28		44		36		26		16		8		12		66		58		22		30		62		54		48		38		52		82		50		
-1		22		74		66		58		36		32		78		36		50		38		10		28		22		12		8		0		78		56		58		48		48		26		18		26		18		8		18		10		20		74		66		30		38		70		62		56		46		60		90		58		
-1		32		76		48		40		50		70		12		18		62		26		28		26		30		42		46		38		0		38		40		30		36		38		36		48		56		46		56		48		52		86		78		42		50		20		74		68		58		72		24		10		
-1		40		38		10		18		46		78		34		26		72		34		36		34		42		50		54		46		22		0		6		8		28		46		44		56		64		54		64		56		64		96		88		54		60		42		50		62		66		52		46		18		
-1		42		44		16		16		44		80		40		28		76		36		38		36		44		52		56		48		28		6		0		10		26		48		46		54		66		56		66		58		66		100		92		56		64		48		56		68		72		58		52		20		
-1		32		46		18		10		38		70		42		18		66		26		28		26		34		42		46		38		30		8		10		0		20		38		36		48		56		46		56		48		56		90		82		46		54		50		58		70		62		60		54		10		
-1		32		76		48		40		18		64		72		18		66		10		28		26		34		42		46		38		60		38		40		30		0		22		30		28		50		40		50		48		56		90		82		46		54		80		78		72		62		76		84		40		
-1		34		78		50		42		12		42		74		20		68		12		30		28		36		44		44		40		62		40		42		32		22		0		8		10		28		18		28		36		52		92		84		48		56		82		80		74		64		78		86		42		
-1		42		86		58		50		20		34		82		28		74		20		38		36		44		40		36		38		70		48		50		40		30		8		0		18		20		10		20		28		44		98		90		54		62		90		86		80		70		84		94		50		
-1		44		88		60		52		10		52		84		30		78		22		40		38		46		54		54		50		72		50		52		42		28		10		18		0		38		28		38		46		62		102		94		58		66		92		90		84		74		88		96		52		
-1		50		96		68		60		18		34		92		38		74		30		48		46		50		40		36		38		80		58		60		50		36		18		26		8		0		10		20		28		44		98		90		54		62		94		86		80		70		84		104		60		
-1		40		88		78		70		28		24		92		48		64		40		38		46		40		30		26		28		90		68		70		60		46		28		36		18		10		0		10		18		34		88		80		44		52		84		76		70		60		74		104		70		
-1		30		78		74		66		54		14		82		44		54		52		28		36		30		20		16		18		86		64		66		56		62		44		36		44		36		26		0		8		24		78		70		34		42		74		66		60		50		64		94		66		
-1		22		74		66		58		46		22		78		36		50		44		20		28		22		12		8		10		78		56		58		48		54		36		28		36		28		18		8		0		20		74		66		30		38		70		62		56		46		60		90		58		
-1		26		54		68		60		60		42		58		38		30		46		32		30		22		16		12		30		70		58		60		50		56		48		40		56		48		38		28		20		0		54		46		10		18		50		42		36		26		40		70		60		
-1		32		60		74		66		66		24		64		44		24		52		38		36		28		22		18		36		76		64		66		56		62		54		46		62		54		44		34		26		6		0		8		16		24		56		48		42		32		46		76		66		
-1		40		64		82		74		74		16		68		52		16		60		46		44		36		30		26		44		80		72		74		64		70		62		54		70		62		52		42		34		14		8		0		24		28		60		52		46		36		50		80		74		
-1		26		44		58		50		60		52		48		28		20		36		32		20		12		26		22		40		60		48		50		40		46		48		40		58		58		48		38		30		10		44		36		0		8		40		32		26		16		30		60		50		
