Data =>
	instName=TWC40C
	optimalValue=-1
	vehicles=-1
	capacity=75
	depotNode=1
	nodes=40
	arcs=38
	edges=31
	requiredN=20
	requiredA=25
	requiredE=18
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		38		44		42		46		64		26		14		48		22		50		6		8		10		66		60		32		34		36		26		32		34		42		44		52		52		62		70		54		72		64		44		36		18		26		32		42		42		38		22		
-1		44		0		28		56		60		70		18		28		54		36		64		44		36		46		72		74		30		38		44		40		46		48		56		58		66		66		76		80		60		78		70		50		42		26		34		24		34		14		36		36		
-1		56		58		0		32		62		84		30		30		68		38		66		56		48		58		86		76		12		10		16		32		48		50		58		60		68		68		78		86		74		92		84		64		56		38		46		52		62		62		18		22		
-1		70		76		42		0		60		90		48		28		86		36		64		74		66		76		104		74		30		18		20		10		46		48		56		58		66		66		76		84		92		110		102		82		74		56		64		70		80		80		36		20		
-1		34		72		68		28		0		54		60		38		82		24		28		40		42		44		68		38		56		46		48		38		18		12		20		22		30		30		40		48		80		78		70		78		70		52		60		66		76		76		62		46		
-1		36		58		70		70		60		0		46		42		68		50		32		36		28		18		14		22		58		62		64		54		60		48		40		58		66		24		14		22		26		24		16		64		56		38		46		52		62		62		64		50		
-1		26		28		24		38		42		54		0		10		38		18		46		26		18		28		56		56		12		30		32		22		28		30		38		40		48		48		58		64		44		62		54		34		26		8		16		22		32		32		18		18		
-1		42		64		30		28		32		62		36		0		74		8		36		48		50		52		76		46		18		20		22		12		18		20		28		30		38		38		48		56		80		86		78		70		62		44		52		58		68		68		24		8		
-1		40		34		62		76		80		40		38		48		0		56		60		40		32		42		42		50		50		68		70		60		66		68		68		78		86		64		54		50		30		24		16		20		12		30		22		28		20		34		56		56		
-1		34		72		62		20		24		54		60		38		82		0		28		40		42		44		68		38		50		38		40		30		10		12		20		22		30		30		40		48		80		78		70		78		70		52		60		66		76		76		56		40		
-1		6		44		40		38		28		42		32		10		54		18		0		12		14		16		56		10		28		30		32		22		28		16		8		26		34		18		28		20		60		66		58		50		42		24		32		38		48		48		34		18		
-1		50		72		38		36		40		70		44		8		82		16		44		0		58		60		84		54		26		28		30		20		26		28		36		38		46		46		56		64		88		94		86		78		70		52		60		66		76		76		32		16		
-1		8		30		42		44		48		56		18		16		40		24		52		8		0		10		58		62		30		36		38		28		34		36		44		46		54		54		64		66		46		64		56		36		28		10		18		24		34		34		36		24		
-1		18		40		52		54		58		66		28		26		50		34		62		18		10		0		68		72		40		46		48		38		44		46		54		56		64		64		74		76		56		74		66		46		38		20		28		34		44		44		46		34		
-1		22		44		56		56		46		14		32		28		54		36		18		22		14		4		0		8		44		48		50		40		46		34		26		44		52		26		16		8		12		38		30		50		42		24		32		38		48		48		50		36		
-1		16		54		50		48		38		32		42		20		64		28		10		22		24		26		46		0		38		40		42		32		38		26		18		36		44		28		18		10		58		56		48		60		52		34		42		48		58		58		44		28		
-1		44		46		12		44		50		72		18		18		56		26		54		44		36		46		74		64		0		22		28		20		36		38		46		48		56		56		66		74		62		80		72		52		44		26		34		40		50		50		6		10		
-1		92		98		64		22		82		112		70		50		108		58		86		96		88		98		126		96		52		0		6		32		68		70		78		80		88		88		98		106		114		132		124		104		96		78		86		92		102		102		58		42		
-1		86		92		58		16		76		106		64		44		102		52		80		90		82		92		120		90		46		6		0		26		62		64		72		74		82		82		92		100		108		126		118		98		90		72		80		86		96		96		52		36		
-1		60		66		32		26		50		80		38		18		76		26		54		64		56		66		94		64		20		8		10		0		36		38		46		48		56		56		66		74		82		100		92		72		64		46		54		60		70		70		26		10		
-1		44		82		52		10		18		64		58		38		92		10		38		50		52		54		78		48		40		28		30		20		0		22		30		32		40		40		50		58		90		88		80		88		80		62		70		76		86		86		46		30		
-1		22		60		56		32		12		42		48		26		70		12		16		28		30		32		56		26		44		46		48		38		22		0		8		10		18		18		28		36		68		66		58		66		58		40		48		54		64		64		50		34		
-1		14		52		48		40		20		34		40		18		62		20		8		20		22		24		48		18		36		38		40		30		30		8		0		18		26		10		20		28		60		58		50		58		50		32		40		46		56		56		42		26		
-1		42		80		76		38		10		42		68		46		90		34		36		48		50		52		56		26		64		56		58		48		28		22		30		0		8		18		28		36		68		66		58		86		78		60		68		74		84		84		70		54		
-1		34		72		68		66		56		34		60		38		82		46		28		40		42		44		48		18		56		58		60		50		56		44		36		54		0		10		20		28		60		58		50		78		70		52		60		66		76		76		62		46		
-1		24		62		58		56		46		24		50		28		72		36		18		30		32		34		38		8		46		48		50		40		46		34		26		44		52		0		10		18		50		48		40		68		60		42		50		56		66		66		52		36		
-1		34		72		68		66		56		14		60		38		82		46		28		40		42		32		28		18		56		58		60		50		56		44		36		54		62		10		0		8		40		38		30		78		70		52		60		66		76		76		62		46		
-1		26		64		60		58		48		22		52		30		74		38		20		32		34		36		36		10		48		50		52		42		48		36		28		46		54		18		8		0		48		46		38		70		62		44		52		58		68		68		54		38		
-1		34		56		68		68		58		10		44		40		66		48		30		34		26		16		12		20		56		60		62		52		58		46		38		56		64		34		24		20		0		34		26		62		54		36		44		50		60		60		62		48		
-1		40		62		74		74		64		16		50		46		72		54		36		40		32		22		18		26		62		66		68		58		64		52		44		62		70		40		30		26		6		0		8		68		60		42		50		56		66		66		68		54		
-1		48		70		82		82		72		24		58		54		80		62		44		48		40		30		26		34		70		74		76		66		72		60		52		70		78		48		38		34		14		8		0		76		68		50		58		64		74		74		76		62		
-1		20		30		54		56		60		20		30		28		20		36		40		20		12		22		22		30		42		48		50		40		46		48		48		58		66		44		34		30		10		44		36		0		8		22		18		24		16		30		48		36		
-1		28		22		50		64		68		28		26		36		12		44		48		28		20		30		30		38		38		56		58		48		54		56		56		66		74		52		42		38		18		36		28		8		0		18		10		16		8		22		44		44		
-1		18		20		32		46		50		46		8		18		30		26		54		18		10		20		48		56		20		38		40		30		36		38		46		48		56		56		60		56		36		54		46		26		18		0		8		14		24		24		26		26		
-1		26		12		40		54		58		38		16		26		22		34		58		26		18		28		40		48		28		46		48		38		44		46		54		56		64		62		52		48		28		46		38		18		10		8		0		6		16		16		34		34		
-1		46		24		52		80		84		46		42		52		30		60		66		46		38		48		48		56		54		62		68		64		70		72		74		82		90		70		60		56		36		54		46		26		18		36		28		0		10		10		60		60		
-1		36		28		56		72		76		36		34		44		20		52		56		36		28		38		38		46		46		64		66		56		62		64		64		74		82		60		50		46		26		44		36		16		8		26		18		10		0		14		52		52		
-1		56		14		42		70		74		56		32		42		40		50		76		56		48		58		58		66		44		52		58		54		60		62		70		72		80		80		70		66		46		64		56		36		28		40		38		10		20		0		50		50		
-1		38		40		36		50		54		66		12		22		50		30		58		38		30		40		68		68		24		42		44		34		40		42		50		52		60		60		70		76		56		74		66		46		38		20		28		34		44		44		0		30		
-1		50		56		22		36		40		70		28		8		66		16		44		54		46		56		84		54		10		18		20		10		26		28		36		38		46		46		56		64		72		90		82		62		54		36		44		50		60		60		16		0		
