Data =>
	instName=TWC13B
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=12
	edges=11
	requiredN=7
	requiredA=9
	requiredE=6
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		3		4		4		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		3		0		6		-1		-1		-1		-1		6		-1		4		-1		-1		-1		
-1		-1		6		0		-1		-1		-1		-1		-1		-1		-1		-1		3		-1		
-1		4		-1		2		0		3		-1		-1		5		-1		-1		-1		-1		-1		
-1		-1		-1		-1		3		0		-1		-1		-1		-1		-1		4		3		-1		
-1		-1		-1		-1		-1		3		0		4		-1		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		4		0		-1		-1		-1		3		-1		-1		
-1		-1		6		-1		5		-1		5		-1		0		4		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		5		4		0		3		-1		-1		-1		
-1		-1		4		-1		-1		-1		-1		-1		-1		-1		0		-1		-1		-1		
-1		-1		-1		-1		-1		-1		2		-1		-1		-1		-1		0		-1		-1		
-1		-1		-1		-1		-1		3		-1		-1		-1		-1		-1		-1		0		5		
-1		-1		5		3		-1		-1		-1		-1		-1		-1		-1		-1		5		0		
