Data =>
	instName=TWB13C
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=15
	edges=8
	requiredN=3
	requiredA=12
	requiredE=7
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		3		4		4		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		3		0		-1		-1		-1		-1		-1		6		-1		4		-1		-1		5		
-1		-1		6		0		-1		-1		-1		-1		-1		-1		-1		-1		3		3		
-1		-1		-1		2		0		3		-1		-1		5		-1		-1		-1		-1		-1		
-1		-1		-1		-1		3		0		3		-1		-1		-1		-1		4		3		-1		
-1		-1		-1		-1		-1		3		0		-1		5		-1		-1		2		-1		-1		
-1		-1		-1		-1		-1		-1		4		0		-1		5		-1		3		-1		-1		
-1		-1		6		-1		-1		-1		-1		-1		0		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		5		4		0		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		-1		-1		3		0		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		3		-1		-1		-1		0		-1		-1		
-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		0		5		
-1		-1		5		-1		-1		-1		-1		-1		-1		-1		-1		-1		5		0		
