Data =>
	instName=TWA13C
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=13
	edges=10
	requiredN=7
	requiredA=10
	requiredE=5
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		6		8		8		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		-1		0		-1		-1		-1		-1		-1		-1		-1		8		-1		-1		-1		
-1		8		12		0		-1		-1		-1		-1		-1		-1		-1		-1		6		6		
-1		-1		-1		4		0		6		-1		-1		10		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		0		6		-1		-1		-1		-1		8		6		-1		
-1		-1		-1		-1		-1		-1		0		-1		10		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		8		0		-1		-1		-1		6		-1		-1		
-1		-1		12		-1		10		-1		-1		-1		0		8		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		10		8		0		6		-1		-1		-1		
-1		-1		8		-1		-1		-1		-1		-1		-1		6		0		-1		-1		-1		
-1		-1		-1		-1		-1		8		4		-1		-1		-1		-1		0		-1		-1		
-1		-1		-1		6		-1		6		-1		-1		-1		-1		-1		-1		0		10		
-1		-1		10		6		-1		-1		-1		-1		-1		-1		-1		-1		10		0		
