Data =>
	instName=TWB60A
	optimalValue=-1
	vehicles=-1
	capacity=25
	depotNode=1
	nodes=60
	arcs=44
	edges=46
	requiredN=18
	requiredA=29
	requiredE=34
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		4		9		86		15		96		20		15		10		16		21		26		49		106		96		5		76		6		26		36		30		23		18		24		24		22		26		31		35		31		37		34		40		88		80		74		68		68		68		63		68		13		20		39		31		43		39		36		31		25		19		26		54		61		39		35		61		52		68		44		
-1		4		0		5		90		11		100		16		11		6		12		17		22		45		110		100		9		80		10		30		32		26		19		14		20		20		18		22		27		31		27		33		30		36		92		84		78		72		72		72		67		72		17		24		43		35		47		43		40		35		29		23		30		58		65		43		39		65		56		72		48		
-1		49		45		0		132		6		142		11		6		12		14		19		17		40		152		142		54		122		54		46		38		32		25		20		26		26		20		24		33		33		29		35		25		31		134		126		120		114		114		114		109		114		59		52		85		77		89		85		82		77		71		65		72		100		107		85		81		107		98		114		90		
-1		17		21		10		0		4		22		21		16		22		24		29		27		47		32		22		12		5		17		36		48		42		35		30		36		36		30		34		43		43		39		45		35		38		14		6		25		32		19		13		12		17		23		30		49		41		53		49		46		41		35		29		27		21		26		49		36		57		48		64		45		
-1		55		51		6		138		0		148		17		12		18		20		25		23		46		158		148		60		128		60		52		44		38		31		26		32		32		26		30		39		39		35		41		31		37		140		132		126		120		120		120		115		120		65		58		91		83		95		91		88		83		77		71		78		106		113		91		87		113		104		120		96		
-1		60		56		11		143		5		0		22		17		23		25		30		28		51		163		153		65		133		65		57		49		43		36		31		37		37		31		35		44		44		40		46		36		42		145		137		131		125		125		125		120		125		70		63		96		88		100		96		93		88		82		76		83		111		118		96		92		118		109		125		101		
-1		59		55		12		142		6		152		0		18		22		16		11		6		29		162		152		64		132		64		56		48		42		35		30		36		36		22		19		33		28		19		25		14		20		144		136		130		124		124		124		119		124		69		62		95		87		99		95		92		87		81		75		82		110		117		95		91		117		108		124		100		
-1		43		39		17		126		11		136		5		0		6		8		13		11		34		146		136		48		116		48		40		32		26		19		14		20		20		14		18		27		27		23		29		19		25		128		120		114		108		108		108		103		108		53		46		79		71		83		79		76		71		65		59		66		94		101		79		75		101		92		108		84		
-1		37		33		23		120		17		130		11		6		0		6		11		17		40		140		130		42		110		42		34		26		20		13		8		14		14		12		16		21		25		21		27		25		31		122		114		108		102		102		102		97		102		47		40		73		65		77		73		70		65		59		53		60		88		95		73		69		95		86		102		78		
-1		43		39		25		126		19		136		13		8		6		0		5		19		35		146		136		48		116		48		40		32		26		19		14		20		20		6		10		24		19		15		21		20		26		128		120		114		108		108		108		103		108		53		46		79		71		83		79		76		71		65		59		66		94		101		79		75		101		92		108		84		
-1		48		44		30		131		24		141		18		13		11		5		0		24		33		151		141		53		121		53		45		37		31		24		19		25		25		11		8		22		17		13		19		18		24		133		125		119		113		113		113		108		113		58		51		84		76		88		84		81		76		70		64		71		99		106		84		80		106		97		113		89		
-1		53		49		18		136		12		146		6		18		16		10		5		0		23		156		146		58		126		58		50		42		36		29		24		30		30		16		13		27		22		13		19		8		14		138		130		124		118		118		118		113		118		63		56		89		81		93		89		86		81		75		69		76		104		111		89		85		111		102		118		94		
-1		59		55		24		142		18		152		12		24		22		16		11		6		0		162		152		64		132		64		56		48		42		35		30		36		36		22		19		33		28		19		25		14		20		144		136		130		124		124		124		119		124		69		62		95		87		99		95		92		87		81		75		82		110		117		95		91		117		108		124		100		
-1		73		69		38		156		32		166		26		38		36		30		25		20		15		0		166		78		146		78		70		62		56		49		44		50		50		36		33		47		42		17		23		12		6		158		150		144		138		138		138		133		138		83		76		109		101		113		109		106		101		95		89		96		124		131		109		105		131		122		138		114		
-1		83		79		48		166		42		176		36		48		46		40		35		30		25		10		0		88		156		88		80		72		66		59		54		60		60		46		43		57		52		27		33		22		16		168		160		154		148		148		148		143		148		93		86		119		111		123		119		116		111		105		99		106		134		141		119		115		141		132		148		124		
-1		5		9		14		85		20		95		25		20		15		21		26		31		54		105		95		0		75		5		25		41		35		28		23		29		29		27		31		36		40		36		42		39		45		87		79		73		67		67		67		62		67		12		19		38		30		42		38		35		30		24		18		25		53		60		38		34		60		51		67		43		
