Data =>
	instName=TWB13A
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=12
	edges=11
	requiredN=8
	requiredA=7
	requiredE=7
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		20		8		8		14		20		28		18		26		28		22		14		24		
-1		6		0		14		14		20		22		24		12		14		8		28		20		10		
-1		8		12		0		4		10		16		24		14		22		20		18		6		16		
-1		8		22		16		0		6		12		20		10		18		30		14		22		32		
-1		34		28		42		26		0		6		14		16		24		36		8		48		38		
-1		28		22		36		20		6		0		8		10		18		30		14		42		32		
-1		38		32		46		30		14		10		0		20		10		40		6		52		42		
-1		18		12		26		10		16		10		18		0		8		20		24		32		22		
-1		48		42		56		40		24		20		10		30		0		50		16		62		52		
-1		54		48		62		46		30		26		16		36		6		0		22		68		58		
-1		32		26		40		24		8		4		12		14		22		34		0		46		36		
-1		14		18		6		10		6		12		20		20		28		26		14		0		10		
-1		14		10		6		10		16		22		30		20		24		18		24		10		0		
