Data =>
	instName=TWA13C
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=13
	edges=10
	requiredN=7
	requiredA=10
	requiredE=5
nodes dist:
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		3		4		4		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		-1		0		-1		-1		-1		-1		-1		-1		-1		4		-1		-1		-1		
-1		4		6		0		-1		-1		-1		-1		-1		-1		-1		-1		3		3		
-1		-1		-1		2		0		3		-1		-1		5		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		0		3		-1		-1		-1		-1		4		3		-1		
-1		-1		-1		-1		-1		-1		0		-1		5		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		4		0		-1		-1		-1		3		-1		-1		
-1		-1		6		-1		5		-1		-1		-1		0		4		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		5		4		0		3		-1		-1		-1		
-1		-1		4		-1		-1		-1		-1		-1		-1		3		0		-1		-1		-1		
-1		-1		-1		-1		-1		4		2		-1		-1		-1		-1		0		-1		-1		
-1		-1		-1		3		-1		3		-1		-1		-1		-1		-1		-1		0		5		
-1		-1		5		3		-1		-1		-1		-1		-1		-1		-1		-1		5		0		
