Data =>
	instName=TWB13A
	optimalValue=-1
	vehicles=-1
	capacity=50
	depotNode=1
	nodes=13
	arcs=12
	edges=11
	requiredN=8
	requiredA=7
	requiredE=7
0		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		0		-1		4		4		-1		-1		-1		-1		-1		-1		-1		-1		-1		
-1		3		0		-1		-1		-1		-1		-1		6		-1		4		-1		-1		5		
-1		4		6		0		2		-1		-1		-1		-1		-1		-1		-1		3		-1		
-1		4		-1		-1		0		3		-1		-1		5		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		0		3		-1		-1		-1		-1		4		-1		-1		
-1		-1		-1		-1		-1		3		0		4		5		-1		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		0		-1		5		-1		3		-1		-1		
-1		-1		6		-1		5		-1		5		-1		0		4		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		5		-1		0		-1		-1		-1		-1		
-1		-1		-1		-1		-1		-1		-1		-1		-1		3		0		-1		-1		-1		
-1		-1		-1		-1		-1		4		2		-1		-1		-1		-1		0		-1		-1		
-1		-1		-1		3		-1		3		-1		-1		-1		-1		-1		-1		0		5		
-1		-1		5		3		-1		-1		-1		-1		-1		-1		-1		-1		5		0		
